experiment_id,baseline,seed,counterexample_mode,eta,hessian_bound_inflation,loading_level,trust_region_radius_rho_pu,uncertainty_scale,certified_false_accept_rate,overall_violation_rate,max_voltage_exceedance_pu,max_thermal_exceedance_percent,certified_coverage_rate,median_solve_time_seconds,p95_solve_time_seconds,nonconvex_escalation_ratio,runtime_reduction_vs_full_nonconvex_percent,compute_optimality_gap_J_pi_minus_J_pi_star,assumption_monitor_alert,delta,regime_buckets,rolling_window_steps,scaling_matrix_mode,update_cadence,target_delta,empirical_violation_rate_percent,coverage_error_pp,mean_utilization_percent,cvar95_violation_magnitude,calibration_overhead_percent,mean_solve_time_seconds,infeasible_interval_count,alpha,beta,customer_weight_scheme,disagreement_scale,gamma_risk_penalty,jain_index,gini_coefficient,worst_decile_curtailment_percent,overall_violation_rate_percent,welfare_objective_value,policy_regret_vs_pareto_frontier,runtime_seconds,dso_baseline_mode,harmonization_profile,solver_pair,stress_case,time_resolution,delta_tool_utilization_percent,delta_tool_violation_pp,shadow_benefit_B_shadow_percent,security_ranking_consistency,reproducibility_pass_rate_percent,mean_runtime_seconds,p95_runtime_seconds
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,23,stale_J,0.020,1.0,1.3,0.05,1.5x,0.015641911003569643,0.04024344970467684,0.004943874291166578,6.407305047578898,0.6259847836246555,6.91774017751876,9.338949239650326,0.3740152163753445,46.78661401908646,0.05120346380109485,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,23,trust_region_break,0.002,1.5,0.6,0.08,0.8x,0.012310544040843568,0.04294653429681727,0.004177742845638424,11.03565239279384,0.6329816975975276,7.0766741550926735,9.55351010937511,0.36701830240247235,45.56404496082559,0.062548494552586,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,23,none,0.005,2.0,1.0,0.01,1.0x,0.0,0.02591028135554994,0.0036468542988519065,11.895865154718308,0.7408370262350236,5.836490917720309,7.879262738922418,0.25916297376497643,55.10391601753608,0.03610116309242212,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,23,underestimated_L,0.010,3.0,1.3,0.02,1.2x,0.017543787783035832,0.05084467796342234,0.00501136955201872,16.025899192897594,0.6225002890959355,7.405873819979845,9.99792965697279,0.37749971090406453,43.031739846308895,0.0790691861572528,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,23,stale_J,0.020,1.0,0.6,0.05,1.5x,0.020555568741446734,0.04617700087038994,0.005766820532153211,7.083173444354949,0.6245564420961209,7.037073216008063,9.500048841610885,0.37544355790387907,45.86866756916874,0.10674483485899951,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,23,trust_region_break,0.002,1.5,1.0,0.08,0.8x,0.018884049782187825,0.05096265603618825,0.004953950035936186,10.604094067838654,0.6442119994892066,7.559002452313869,10.204653310623723,0.3557880005107934,41.85382728989332,0.0668688798768012,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,23,none,0.005,2.0,1.3,0.01,1.0x,0.0,0.031036467306698373,0.003720800050735204,7.978766769686173,0.7522235917670622,6.286561965704832,8.486858653701525,0.24777640823293778,51.64183103303975,0.07315624339192088,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,23,underestimated_L,0.010,3.0,0.6,0.02,1.2x,0.01715448655725993,0.04059558681918115,0.004687597224865362,13.666571326083867,0.6032037724075878,7.490603732843871,10.112315039339226,0.3967962275924122,42.379971285816374,0.1219766196630098,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,23,stale_J,0.020,1.0,1.0,0.05,1.5x,0.015747955689179746,0.042024730441972157,0.005660803571961222,3.3494604141707462,0.6276641286694068,7.292830092394972,9.845320624733214,0.3723358713305932,43.901306981577136,0.09133963227734133,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,23,trust_region_break,0.002,1.5,1.3,0.08,0.8x,0.01896626557173462,0.0475725793693401,0.00623272184486062,8.67792931196739,0.6414363337955133,7.161436404750859,9.66793914641366,0.35856366620448665,44.91202765576262,0.06974734863050787,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,37,none,0.005,2.0,0.6,0.01,1.0x,0.0,0.03019970930037906,0.005163414230919892,8.509840785104993,0.809760930288052,5.6416498874327194,7.616227348034172,0.19023906971194804,56.60269317359447,0.0387182928745773,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,37,underestimated_L,0.010,3.0,1.0,0.02,1.2x,0.009325191785693087,0.032219168074927196,0.005259092213254169,10.656705838301528,0.5951625315195812,7.470452279713779,10.085110577613602,0.4048374684804188,42.53498246374016,0.09988731907366703,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,37,stale_J,0.020,1.0,1.3,0.05,1.5x,0.017052231732677222,0.040534831455195486,0.005520728872452389,5.8357233984411385,0.6607270693239808,6.968874579885121,9.407980682844913,0.33927293067601916,46.39327246242215,0.07275999220090455,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,37,trust_region_break,0.002,1.5,0.6,0.08,0.8x,0.016693594970641695,0.044088815107601924,0.0046935394822069775,4.984672523715052,0.6318507294211738,7.155054094188301,9.659323027154208,0.3681492705788262,44.96112235239769,0.08091866344139592,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,37,none,0.005,2.0,1.0,0.01,1.0x,0.0,0.02793846664103287,0.004301412153261545,6.824943061941991,0.7944587387713051,5.4494980058369205,7.356822307879843,0.20554126122869487,58.08078457048522,0.1027120885810115,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,37,underestimated_L,0.010,3.0,1.3,0.02,1.2x,0.013486970490372733,0.03968080723433056,0.0032651578481610877,7.9997632792192945,0.6465899390122638,7.269359619098206,9.813635485782578,0.3534100609877362,44.08184908385995,0.08823406784122534,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,37,stale_J,0.020,1.0,0.6,0.05,1.5x,0.016585514448596246,0.03903114999104538,0.00674657818829388,9.500118961063222,0.612627118744162,7.440821025913901,10.045108384983767,0.387372881255838,42.762915185277684,0.09527536746546529,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,37,trust_region_break,0.002,1.5,1.0,0.08,0.8x,0.015234562494120567,0.04857209648233812,0.00384506093916663,15.493730705151576,0.585624862704487,6.98953888737324,9.435877497953875,0.414375137295513,46.23431625097507,0.06499055006387258,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,37,none,0.005,2.0,1.3,0.01,1.0x,0.0,0.02449510460209201,0.002727773080167275,2.8428834921420463,0.7652579336666393,5.488253842451643,7.409142687309719,0.2347420663333607,57.78266275037198,0.059792614808229894,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,37,underestimated_L,0.010,3.0,0.6,0.02,1.2x,0.016489906971435077,0.04852929983256334,0.005114350871071133,11.005869533506678,0.6139056975050605,7.532869420016482,10.169373717022252,0.3860943024949395,42.054850615257834,0.11527940311834589,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,37,stale_J,0.020,1.0,1.0,0.05,1.5x,0.018523029752886264,0.04818848581003266,0.0044303327815595085,10.934476791312088,0.639602780652203,6.533334828600152,8.820002018610205,0.360397219347797,49.74357824153729,0.10951952777194227,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,37,trust_region_break,0.002,1.5,1.3,0.08,0.8x,0.015238460896450113,0.038960889689017134,0.005282083959330064,9.93989447941229,0.6061668948904418,7.075350084908533,9.55172261462652,0.39383310510955816,45.57423011608821,0.023168872804303527,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,37,none,0.005,2.0,0.6,0.01,1.0x,0.0,0.02404670800613553,0.0039020603346306484,2.82354217874228,0.8010948142509012,4.926810002939106,6.651193503967794,0.19890518574909877,62.10146151585303,0.0685004113711338,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,37,underestimated_L,0.010,3.0,1.0,0.02,1.2x,0.017176527167080794,0.04357792229314075,0.004530730741891335,10.93714430493705,0.6386001863763184,7.29796850753188,9.852257485168039,0.36139981362368157,43.86178071129323,0.08132179688027084,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,37,stale_J,0.020,1.0,1.3,0.05,1.5x,0.017780571520387378,0.042647753847687896,0.004380962765406994,8.68232240298916,0.6570002999786775,7.183938962071162,9.69831759879607,0.3429997000213225,44.738931060991064,0.09323942080233014,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,37,trust_region_break,0.002,1.5,0.6,0.08,0.8x,0.013836067771837138,0.041999014071671614,0.005304200645613867,9.045102196435282,0.6259722049182858,7.652383161566252,10.33071726811444,0.37402779508171424,41.135514141798055,0.07014228299248643,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,37,none,0.005,2.0,1.0,0.01,1.0x,0.0,0.029393426230178755,0.005281590379181152,4.450502124473751,0.812958138251194,5.326144234693863,7.190294716836715,0.187041861748806,59.02965973312413,0.05666519381625454,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,37,underestimated_L,0.010,3.0,1.3,0.02,1.2x,0.015494016392190004,0.0485416099661365,0.004391638233580176,5.243129381810661,0.6546687209084321,7.371007839108611,9.950860582796626,0.3453312790915679,43.29993969916453,0.06693757575551494,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,37,stale_J,0.020,1.0,0.6,0.05,1.5x,0.01707842943032272,0.04352992078710827,0.0042476355675802775,3.7380176375658554,0.6136046706450917,6.9805910854177435,9.423797965313954,0.3863953293549083,46.30314549678659,0.08015582308427588,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,37,trust_region_break,0.002,1.5,1.0,0.08,0.8x,0.020577028583023706,0.05234912389790395,0.005883389213510122,9.545415631842175,0.6516353646005809,6.768725406669881,9.13777929900434,0.3483646353994191,47.932881487154766,0.030076619672480612,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,37,none,0.005,2.0,1.3,0.01,1.0x,0.0,0.024152927867271395,0.004254310158583536,6.776750840247232,0.8010877292193517,6.557942898165755,8.85322291252377,0.19891227078064833,49.554285398724964,0.05128151454599411,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,37,underestimated_L,0.010,3.0,0.6,0.02,1.2x,0.020799819244702422,0.05243657337349833,0.005271220123758894,8.98516931372855,0.6727409657918686,6.635432391815692,8.957833728951185,0.3272590342081314,48.958212370648525,0.0674875857768785,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,37,stale_J,0.020,1.0,1.0,0.05,1.5x,0.01932655785883555,0.04525690911781156,0.006691053753657406,11.7089642982844,0.6569648661796883,7.149407612152092,9.651700276405325,0.3430351338203117,45.004556829599295,0.09650122197849617,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,37,trust_region_break,0.002,1.5,1.3,0.08,0.8x,0.017011911471352368,0.047611530508633114,0.0044919811366976505,10.86423099978891,0.6441802592647637,7.207181841824512,9.729695486463092,0.35581974073523626,44.56013967827299,0.06337041941638044,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,59,none,0.005,2.0,0.6,0.01,1.0x,0.0,0.02447901286307132,0.003042501053025174,4.133585252708698,0.7895133656971292,6.46593143835229,8.729007441775591,0.21048663430287085,50.26206585882854,0.10343442345009393,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,59,underestimated_L,0.010,3.0,1.0,0.02,1.2x,0.01671575992967055,0.04094779707701387,0.005187940641895224,12.177258282357673,0.6704754164257286,8.091100565977904,10.922985764070171,0.3295245835742714,37.760764877093045,0.07504625492132665,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,59,stale_J,0.020,1.0,1.3,0.05,1.5x,0.017123851265658397,0.04255999724551868,0.005773043503809546,6.2841005572144715,0.6139880843776766,7.752097794526238,10.465332022610422,0.3860119156223234,40.368478503644326,0.06962040692523838,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,59,trust_region_break,0.002,1.5,0.6,0.08,0.8x,0.013726849158189985,0.04592473245081872,0.003452458985193887,13.180311957930865,0.6238346353885452,7.444310046424089,10.04981856267252,0.3761653646114548,42.73607656596854,0.053295125949783646,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,59,none,0.005,2.0,1.0,0.01,1.0x,0.0,0.028349261946517317,0.005414585836341697,7.865813479952299,0.7744376206579802,6.211423351437606,8.385421524440769,0.22556237934201984,52.21982037355688,0.0901320251745009,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,59,underestimated_L,0.010,3.0,1.3,0.02,1.2x,0.018672667518317174,0.04149236936012628,0.004706790258769831,7.525647131618181,0.6233140554503579,7.498690119240302,10.123231660974408,0.3766859445496421,42.31776831353614,0.06416988634301712,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,59,stale_J,0.020,1.0,0.6,0.05,1.5x,0.016058309032240613,0.04124114159048091,0.0031042772185560924,1.6087021089293314,0.6934210917002152,6.964437841623405,9.401991086191597,0.30657890829978485,46.4274012182815,0.08045100467813202,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,59,trust_region_break,0.002,1.5,1.0,0.08,0.8x,0.016524697661330707,0.04660675033974079,0.003963213065749441,4.195819104764043,0.6129541999904166,7.061180139948516,9.532593188930498,0.38704580000958344,45.68322969270372,0.013626137673790825,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,59,none,0.005,2.0,1.3,0.01,1.0x,0.0,0.02947510320425816,0.003600527193923379,11.057591078840327,0.8100859129027382,5.939649062356885,8.018526234181795,0.18991408709726176,54.31039182802396,0.039362081885795,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,59,underestimated_L,0.010,3.0,0.6,0.02,1.2x,0.01896784342249478,0.05195401996370056,0.005065892797957003,12.675293388132799,0.6185176110826057,7.198082725164458,9.717411678972018,0.3814823889173943,44.63013288335033,0.08750147150962438,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,59,stale_J,0.020,1.0,1.0,0.05,1.5x,0.0175648466299263,0.045056792851320394,0.00503267387838406,9.387825667339428,0.6158256814489389,7.355584758003158,9.930039423304265,0.3841743185510611,43.41857878459109,0.07785600040726992,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,59,trust_region_break,0.002,1.5,1.3,0.08,0.8x,0.017573462709296616,0.044363709328358134,0.005407223031344449,10.479328242737385,0.5825743083718768,7.409911742722547,10.00338085267544,0.41742569162812315,43.00067890213426,0.06048683833876217,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,59,none,0.005,2.0,0.6,0.01,1.0x,0.0,0.02529700405952874,0.004764506046647497,8.04215805123586,0.8324249606753215,6.210486493371848,8.384156766051994,0.16757503932467854,52.22702697406271,0.07411978814465907,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,59,underestimated_L,0.010,3.0,1.0,0.02,1.2x,0.020993867693899996,0.04810748493382174,0.005399971350316004,10.797727152665168,0.6790018668742969,6.729508098793732,9.08483593337154,0.32099813312570313,48.234553086202055,0.0721572665253471,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,59,stale_J,0.020,1.0,1.3,0.05,1.5x,0.013902884744545823,0.03839894010393865,0.005006326217202513,11.597135696862882,0.6357463575419885,7.15980894234595,9.665742072167033,0.3642536424580115,44.924546597338846,0.06445541600386363,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,59,trust_region_break,0.002,1.5,0.6,0.08,0.8x,0.01940393703293476,0.050716762930510896,0.0035441501280826797,11.720240247489087,0.6229032748890408,6.85934947907901,9.260121796756664,0.37709672511095915,47.23577323785377,0.028699130242291218,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,59,none,0.005,2.0,1.0,0.01,1.0x,0.0,0.029330833045586178,0.0028853322030134233,4.383800099196083,0.7719816596016493,6.599218728684051,8.90894528372347,0.22801834039835067,49.236779010122675,0.04603513407862264,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,59,underestimated_L,0.010,3.0,1.3,0.02,1.2x,0.019139077123187378,0.04617743282156829,0.004696835382762716,9.707267417793762,0.6279296156090314,7.356929178784252,9.93185439135874,0.3720703843909686,43.40823708627498,0.04737752302165972,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,59,stale_J,0.020,1.0,0.6,0.05,1.5x,0.01774352282917115,0.04777503594702387,0.005809838662325739,12.387108447786686,0.6326154293631625,6.938919812305813,9.367541746612849,0.3673845706368375,46.62369375149375,0.09185747063417071,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,59,trust_region_break,0.002,1.5,1.0,0.08,0.8x,0.01865332543160694,0.04493095228807848,0.004754400248080327,8.232688656997466,0.6621804122197162,6.741269457640024,9.100713767814032,0.33781958778028376,48.14408109507674,0.076403602690878,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,59,none,0.005,2.0,1.3,0.01,1.0x,0.0,0.027977173209800584,0.004703025175890445,10.646389414118765,0.775988371323199,5.891485153168018,7.953504956776825,0.22401162867680102,54.68088343716909,0.034748556744133456,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,59,underestimated_L,0.010,3.0,0.6,0.02,1.2x,0.020166803900479997,0.04776627198202297,0.005136363495870342,9.66602876409356,0.6355661584139877,7.315166425787584,9.875474674813239,0.36443384158601233,43.7294890324032,0.06687202775030811,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,59,stale_J,0.020,1.0,1.0,0.05,1.5x,0.01705060000978883,0.045634290606013976,0.003075740798795119,8.388670916282425,0.6629901775139371,6.822296161924443,9.210099818598,0.3370098224860629,47.52079875442736,0.06407904316778994,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,59,trust_region_break,0.002,1.5,1.3,0.08,0.8x,0.017551683777862988,0.04360802745203099,0.003978630295067521,7.070122110611942,0.6243850170967788,6.884019094397828,9.293425777437069,0.37561498290322115,47.04600696617056,0.000497478877288203,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,83,none,0.005,2.0,0.6,0.01,1.0x,0.0,0.023099210761823107,0.002889321348378173,9.21987286764162,0.8017839233452383,5.657144760272154,7.637145426367409,0.1982160766547617,56.48350184406035,0.06418862498911278,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,83,underestimated_L,0.010,3.0,1.0,0.02,1.2x,0.01765246407715435,0.043554511088582236,0.0052859169956740795,11.994197440880605,0.6610109679933773,6.613628406450274,8.92839834870787,0.33898903200662267,49.12593533499789,0.05661212907543275,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,83,stale_J,0.020,1.0,1.3,0.05,1.5x,0.015449040969949163,0.04521988748548373,0.0038139844995048232,8.70181398414212,0.6429108043036105,7.14639691874339,9.647635840303577,0.3570891956963895,45.02771600966623,0.10892440893224936,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,83,trust_region_break,0.002,1.5,0.6,0.08,0.8x,0.01768790345494452,0.04615417140713181,0.006019253785684424,12.998675407822365,0.6459875464198038,7.427215337911116,10.026740706180007,0.3540124535801962,42.86757432376065,0.0544919053667707,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,83,none,0.005,2.0,1.0,0.01,1.0x,0.0,0.028825412108079134,0.004251823731620557,5.680104887971991,0.7980933588360316,6.114316242137822,8.25432692688606,0.2019066411639684,52.96679813740137,0.032936397968303964,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,83,underestimated_L,0.010,3.0,1.3,0.02,1.2x,0.01770476921137852,0.04342500701453845,0.004950174647179302,11.87317803355708,0.6307884189398678,7.142756848089249,9.642721744920486,0.3692115810601322,45.05571655315962,0.07639303952745152,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,83,stale_J,0.020,1.0,0.6,0.05,1.5x,0.012796814486634476,0.038617877294924774,0.005176476383618794,10.41384512293602,0.668945112616969,6.480132077285462,8.748178304335374,0.331054887383031,50.152830174727214,0.09753603186255669,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,83,trust_region_break,0.002,1.5,1.0,0.08,0.8x,0.015657706618357227,0.04775878615690178,0.005771773062297818,6.483760297619709,0.6516053188310471,7.59277064097524,10.250240365316575,0.3483946811689529,41.59407199249816,0.00775661271976371,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,83,none,0.005,2.0,1.3,0.01,1.0x,0.0,0.030167601765720867,0.0054353793875595545,6.273280340642567,0.7707667927059279,5.522556327315605,7.455451041876067,0.22923320729407215,57.51879748218766,0.04490680157089749,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H1-CERTIFIED_TRIGGER_SECURITY,Static DSO rule-based envelope limits,83,underestimated_L,0.010,3.0,0.6,0.02,1.2x,0.01895172928094439,0.04581369643066706,0.005326896731354733,10.993924463153135,0.629291017059766,8.009508719626712,10.812836771496062,0.370708982940234,38.388394464409906,0.0491546869073825,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
